"jobid" "mutator" "crossover" "repair" "generator" "D" "mu" "eps" "repl" "iters" "time_passed" "entropy" "iters_without_improvement" "repair_operations" "repair_success"
272 "bf" "on" "off" "uncorr" 5 100 0.9 2 10000 53 36.7871763296716 8507 5560 316
273 "bf" "on" "off" "uncorr" 5 100 0.9 3 10000 54 36.786781869543 8582 5192 316
274 "bf" "on" "off" "uncorr" 5 100 0.9 4 10000 59 36.7867029775173 8605 5481 355
275 "bf" "on" "off" "uncorr" 5 100 0.9 5 10000 44 36.7869396535945 8529 5714 378
276 "bf" "on" "off" "uncorr" 5 100 0.9 6 10000 57 36.7869396535945 8610 5018 306
277 "bf" "on" "off" "uncorr" 5 100 0.9 7 10000 51 36.7870974376459 8658 5259 245
278 "bf" "on" "off" "uncorr" 5 100 0.9 8 10000 64 36.7857562732087 8434 5509 307
279 "bf" "on" "off" "uncorr" 5 100 0.9 9 10000 46 36.786781869543 8533 5179 332
280 "bf" "on" "off" "uncorr" 5 100 0.9 10 10000 54 36.7867029775173 8580 5602 343
281 "bf" "on" "off" "uncorr" 5 200 0.1 1 20000 28 25.621572738967 18020 33045 738
282 "bf" "on" "off" "uncorr" 5 200 0.1 2 20000 30 25.5899766096457 18105 33386 732
283 "bf" "on" "off" "uncorr" 5 200 0.1 3 20000 37 25.4826267300235 18095 33157 694
284 "bf" "on" "off" "uncorr" 5 200 0.1 4 20000 35 25.583595109791 18120 33212 647
285 "bf" "on" "off" "uncorr" 5 200 0.1 5 20000 36 25.748579064134 18190 33308 657
286 "bf" "on" "off" "uncorr" 5 200 0.1 6 20000 34 25.6176740937595 17974 33423 720
287 "bf" "on" "off" "uncorr" 5 200 0.1 7 20000 36 25.5850680732637 18108 33336 659
288 "bf" "on" "off" "uncorr" 5 200 0.1 8 20000 32 25.6329326867944 18120 33267 698
289 "bf" "on" "off" "uncorr" 5 200 0.1 9 20000 39 25.5669448565502 18075 33200 769
290 "bf" "on" "off" "uncorr" 5 200 0.1 10 20000 39 25.8782772280378 18013 33125 721
291 "bf" "on" "off" "uncorr" 5 200 0.2 1 20000 46 31.0543173702325 17840 33093 1167
292 "bf" "on" "off" "uncorr" 5 200 0.2 2 20000 43 30.9759034056767 17735 33209 1137
293 "bf" "on" "off" "uncorr" 5 200 0.2 3 20000 44 31.031082091281 17809 33033 1100
294 "bf" "on" "off" "uncorr" 5 200 0.2 4 20000 38 30.9939457146885 17903 33380 1087
295 "bf" "on" "off" "uncorr" 5 200 0.2 5 20000 42 30.9680186257654 17756 32901 1194
296 "bf" "on" "off" "uncorr" 5 200 0.2 6 20000 36 31.0354446806961 17877 33072 1120
297 "bf" "on" "off" "uncorr" 5 200 0.2 7 20000 46 31.0672993364306 17761 33065 1150
298 "bf" "on" "off" "uncorr" 5 200 0.2 8 20000 40 31.0571475275859 17906 32951 1148
299 "bf" "on" "off" "uncorr" 5 200 0.2 9 20000 41 31.0182582698905 17795 33080 1171
300 "bf" "on" "off" "uncorr" 5 200 0.2 10 20000 43 31.0178128431258 17810 33136 1154
301 "bf" "on" "off" "uncorr" 5 200 0.5 1 20000 87 36.7506128955188 18751 30871 2896
302 "bf" "on" "off" "uncorr" 5 200 0.5 2 20000 85 36.7508787638394 18652 30609 2888
303 "bf" "on" "off" "uncorr" 5 200 0.5 3 20000 88 36.7503617660286 18727 30763 3242
304 "bf" "on" "off" "uncorr" 5 200 0.5 4 20000 84 36.7491962181984 18614 30357 3422
305 "bf" "on" "off" "uncorr" 5 200 0.5 5 20000 94 36.7501482606674 18672 30617 3079
306 "bf" "on" "off" "uncorr" 5 200 0.5 6 20000 99 36.7504952895783 18660 30112 3874
307 "bf" "on" "off" "uncorr" 5 200 0.5 7 20000 79 36.7511343915414 18657 30746 2837
308 "bf" "on" "off" "uncorr" 5 200 0.5 8 20000 83 36.7502343090524 18684 30779 2703
309 "bf" "on" "off" "uncorr" 5 200 0.5 9 20000 108 36.7512060779501 18796 29996 3882
310 "bf" "on" "off" "uncorr" 5 200 0.5 10 20000 99 36.7501660135827 18606 30188 3697
311 "bf" "on" "off" "uncorr" 5 200 0.9 1 20000 241 36.7873341137231 17625 10356 687
312 "bf" "on" "off" "uncorr" 5 200 0.9 2 20000 219 36.7873341137231 17751 11107 604
313 "bf" "on" "off" "uncorr" 5 200 0.9 3 20000 204 36.7873341137231 17446 10782 652
314 "bf" "on" "off" "uncorr" 5 200 0.9 4 20000 216 36.7873341137231 17543 10498 623
315 "bf" "on" "off" "uncorr" 5 200 0.9 5 20000 213 36.7873289153567 17497 10158 583
316 "bf" "on" "off" "uncorr" 5 200 0.9 6 20000 239 36.7873289153567 17577 11097 677
317 "bf" "on" "off" "uncorr" 5 200 0.9 7 20000 219 36.7873341137231 17616 10542 655
318 "bf" "on" "off" "uncorr" 5 200 0.9 8 20000 207 36.7873289153567 17399 10518 648
319 "bf" "on" "off" "uncorr" 5 200 0.9 9 20000 192 36.7873289153567 17343 10264 608
320 "bf" "on" "off" "uncorr" 5 200 0.9 10 20000 231 36.7873237169903 17597 11426 734
321 "bf" "on" "off" "uncorr" 10 25 0.1 1 2500 1 0 2500 4506 0
322 "bf" "on" "off" "uncorr" 10 25 0.1 2 2500 1 0 2500 4475 0
323 "bf" "on" "off" "uncorr" 10 25 0.1 3 2500 1 0 2500 4504 0
324 "bf" "on" "off" "uncorr" 10 25 0.1 4 2500 1 0 2500 4496 0
325 "bf" "on" "off" "uncorr" 10 25 0.1 5 2500 1 0 2500 4489 0
326 "bf" "on" "off" "uncorr" 10 25 0.1 6 2500 1 0 2500 4508 0
327 "bf" "on" "off" "uncorr" 10 25 0.1 7 2500 1 0 2500 4479 0
328 "bf" "on" "off" "uncorr" 10 25 0.1 8 2500 1 0 2500 4473 0
329 "bf" "on" "off" "uncorr" 10 25 0.1 9 2500 1 0 2500 4497 0
330 "bf" "on" "off" "uncorr" 10 25 0.1 10 2500 1 0 2500 4502 0
331 "bf" "on" "off" "uncorr" 10 25 0.2 1 2500 1 0 2500 4521 0
332 "bf" "on" "off" "uncorr" 10 25 0.2 2 2500 1 0 2500 4468 0
333 "bf" "on" "off" "uncorr" 10 25 0.2 3 2500 1 0 2500 4511 0
334 "bf" "on" "off" "uncorr" 10 25 0.2 4 2500 1 0 2500 4483 0
335 "bf" "on" "off" "uncorr" 10 25 0.2 5 2500 1 0 2500 4521 0
336 "bf" "on" "off" "uncorr" 10 25 0.2 6 2500 1 0 2500 4501 0
337 "bf" "on" "off" "uncorr" 10 25 0.2 7 2500 1 0 2500 4486 0
338 "bf" "on" "off" "uncorr" 10 25 0.2 8 2500 1 0 2500 4526 0
339 "bf" "on" "off" "uncorr" 10 25 0.2 9 2500 1 0 2500 4485 0
340 "bf" "on" "off" "uncorr" 10 25 0.2 10 2500 1 0 2500 4514 0
341 "bf" "on" "off" "uncorr" 10 25 0.5 1 2500 2 35.0677356819724 2374 3962 261
342 "bf" "on" "off" "uncorr" 10 25 0.5 2 2500 2 35.0666108335999 2397 3975 345
343 "bf" "on" "off" "uncorr" 10 25 0.5 3 2500 2 35.109689988366 2372 3970 368
344 "bf" "on" "off" "uncorr" 10 25 0.5 4 2500 2 35.0431595595578 2379 3954 341
345 "bf" "on" "off" "uncorr" 10 25 0.5 5 2500 2 35.0803552501882 2379 3933 364
346 "bf" "on" "off" "uncorr" 10 25 0.5 6 2500 2 35.078661508879 2383 3918 399
347 "bf" "on" "off" "uncorr" 10 25 0.5 7 2500 2 35.0664322180638 2391 3883 324
348 "bf" "on" "off" "uncorr" 10 25 0.5 8 2500 2 35.0589532827119 2373 3938 381
349 "bf" "on" "off" "uncorr" 10 25 0.5 9 2500 2 35.0134595169362 2393 3897 337
350 "bf" "on" "off" "uncorr" 10 25 0.5 10 2500 2 35.090760689257 2351 3978 312
351 "bf" "on" "off" "uncorr" 10 25 0.9 1 2500 4 36.774332285704 2431 1384 88
352 "bf" "on" "off" "uncorr" 10 25 0.9 2 2500 4 36.7781667547895 2437 1474 111
353 "bf" "on" "off" "uncorr" 10 25 0.9 3 2500 4 36.7756104420658 2433 1338 100
354 "bf" "on" "off" "uncorr" 10 25 0.9 4 2500 4 36.7756104420658 2425 1202 90
355 "bf" "on" "off" "uncorr" 10 25 0.9 5 2500 4 36.774332285704 2420 1347 86
356 "bf" "on" "off" "uncorr" 10 25 0.9 6 2500 4 36.7768885984277 2427 1438 101
357 "bf" "on" "off" "uncorr" 10 25 0.9 7 2500 4 36.7718157978071 2414 1459 100
358 "bf" "on" "off" "uncorr" 10 25 0.9 8 2500 4 36.7781667547895 2430 1359 95
359 "bf" "on" "off" "uncorr" 10 25 0.9 9 2500 3 36.7622495375066 2414 1375 128
360 "bf" "on" "off" "uncorr" 10 25 0.9 10 2500 4 36.7794449111514 2443 1460 110
361 "bf" "on" "off" "uncorr" 10 50 0.1 1 5000 1 0 5000 8965 0
362 "bf" "on" "off" "uncorr" 10 50 0.1 2 5000 1 0 5000 9032 0
363 "bf" "on" "off" "uncorr" 10 50 0.1 3 5000 1 0 5000 9051 0
364 "bf" "on" "off" "uncorr" 10 50 0.1 4 5000 1 0 5000 9012 0
365 "bf" "on" "off" "uncorr" 10 50 0.1 5 5000 2 0 5000 8995 0
366 "bf" "on" "off" "uncorr" 10 50 0.1 6 5000 1 0 5000 8974 0
367 "bf" "on" "off" "uncorr" 10 50 0.1 7 5000 1 0 5000 8984 0
368 "bf" "on" "off" "uncorr" 10 50 0.1 8 5000 1 0 5000 9029 0
369 "bf" "on" "off" "uncorr" 10 50 0.1 9 5000 1 0 5000 9030 0
370 "bf" "on" "off" "uncorr" 10 50 0.1 10 5000 1 0 5000 8974 0
371 "bf" "on" "off" "uncorr" 10 50 0.2 1 5000 1 0 5000 8991 0
372 "bf" "on" "off" "uncorr" 10 50 0.2 2 5000 1 0 5000 8950 0
373 "bf" "on" "off" "uncorr" 10 50 0.2 3 5000 1 0 5000 8984 0
374 "bf" "on" "off" "uncorr" 10 50 0.2 4 5000 1 0 5000 9011 0
375 "bf" "on" "off" "uncorr" 10 50 0.2 5 5000 1 0 5000 9022 0
376 "bf" "on" "off" "uncorr" 10 50 0.2 6 5000 1 0 5000 9054 0
377 "bf" "on" "off" "uncorr" 10 50 0.2 7 5000 1 0 5000 9029 0
378 "bf" "on" "off" "uncorr" 10 50 0.2 8 5000 1 0 5000 9055 0
379 "bf" "on" "off" "uncorr" 10 50 0.2 9 5000 1 0 5000 8998 0
380 "bf" "on" "off" "uncorr" 10 50 0.2 10 5000 1 0 5000 8952 0
381 "bf" "on" "off" "uncorr" 10 50 0.5 1 5000 5 35.1433833490846 4712 8010 572
382 "bf" "on" "off" "uncorr" 10 50 0.5 2 5000 5 35.1564540366912 4749 8150 458
383 "bf" "on" "off" "uncorr" 10 50 0.5 3 5000 5 35.1332407467595 4740 8089 576
384 "bf" "on" "off" "uncorr" 10 50 0.5 4 5000 6 35.1250788179603 4739 8096 506
385 "bf" "on" "off" "uncorr" 10 50 0.5 5 5000 4 35.1549537243838 4758 8129 509
386 "bf" "on" "off" "uncorr" 10 50 0.5 6 5000 5 35.1339456743516 4738 7984 523
387 "bf" "on" "off" "uncorr" 10 50 0.5 7 5000 5 35.0965391103594 4759 8033 676
388 "bf" "on" "off" "uncorr" 10 50 0.5 8 5000 6 35.1467668932362 4710 8027 697
389 "bf" "on" "off" "uncorr" 10 50 0.5 9 5000 5 35.1613460766679 4746 8037 490
390 "bf" "on" "off" "uncorr" 10 50 0.5 10 5000 5 35.1535476123406 4741 8079 485
391 "bf" "on" "off" "uncorr" 10 50 0.9 1 5000 14 36.7794449111514 4905 2614 193
392 "bf" "on" "off" "uncorr" 10 50 0.9 2 5000 14 36.7792198728873 4875 2658 192
393 "bf" "on" "off" "uncorr" 10 50 0.9 3 5000 17 36.7794449111514 4873 2670 209
394 "bf" "on" "off" "uncorr" 10 50 0.9 4 5000 14 36.7794449111514 4866 2828 205
395 "bf" "on" "off" "uncorr" 10 50 0.9 5 5000 14 36.7794449111514 4877 2747 198
396 "bf" "on" "off" "uncorr" 10 50 0.9 6 5000 15 36.7793323920193 4890 2798 164
397 "bf" "on" "off" "uncorr" 10 50 0.9 7 5000 16 36.7794449111514 4896 2595 190
398 "bf" "on" "off" "uncorr" 10 50 0.9 8 5000 15 36.7792198728873 4885 2635 175
399 "bf" "on" "off" "uncorr" 10 50 0.9 9 5000 14 36.7793323920193 4892 2628 208
400 "bf" "on" "off" "uncorr" 10 50 0.9 10 5000 14 36.7791073537552 4876 2549 193
401 "bf" "on" "off" "uncorr" 10 100 0.1 1 10000 2 0 10000 18078 0
402 "bf" "on" "off" "uncorr" 10 100 0.1 2 10000 2 0 10000 17970 0
403 "bf" "on" "off" "uncorr" 10 100 0.1 3 10000 2 0 10000 18005 0
404 "bf" "on" "off" "uncorr" 10 100 0.1 4 10000 2 0 10000 18000 0
405 "bf" "on" "off" "uncorr" 10 100 0.1 5 10000 2 0 10000 18030 0
406 "bf" "on" "off" "uncorr" 10 100 0.1 6 10000 2 0 10000 17995 0
407 "bf" "on" "off" "uncorr" 10 100 0.1 7 10000 2 0 10000 17983 0
408 "bf" "on" "off" "uncorr" 10 100 0.1 8 10000 2 0 10000 18027 0
409 "bf" "on" "off" "uncorr" 10 100 0.1 9 10000 2 0 10000 17992 0
410 "bf" "on" "off" "uncorr" 10 100 0.1 10 10000 2 0 10000 18051 0
411 "bf" "on" "off" "uncorr" 10 100 0.2 1 10000 2 0 10000 18007 0
412 "bf" "on" "off" "uncorr" 10 100 0.2 2 10000 2 0 10000 17953 0
413 "bf" "on" "off" "uncorr" 10 100 0.2 3 10000 2 0 10000 17964 0
414 "bf" "on" "off" "uncorr" 10 100 0.2 4 10000 2 0 10000 18010 0
415 "bf" "on" "off" "uncorr" 10 100 0.2 5 10000 2 0 10000 18015 0
416 "bf" "on" "off" "uncorr" 10 100 0.2 6 10000 2 0 10000 17977 0
417 "bf" "on" "off" "uncorr" 10 100 0.2 7 10000 2 0 10000 17982 0
418 "bf" "on" "off" "uncorr" 10 100 0.2 8 10000 2 0 10000 17917 0
419 "bf" "on" "off" "uncorr" 10 100 0.2 9 10000 2 0 10000 18015 0
420 "bf" "on" "off" "uncorr" 10 100 0.2 10 10000 2 0 10000 18070 0
421 "bf" "on" "off" "uncorr" 10 100 0.5 1 10000 15 35.1998264151741 9465 16276 879
422 "bf" "on" "off" "uncorr" 10 100 0.5 2 10000 15 35.1995269460931 9385 16340 971
423 "bf" "on" "off" "uncorr" 10 100 0.5 3 10000 16 35.1919492137288 9442 16190 889
424 "bf" "on" "off" "uncorr" 10 100 0.5 4 10000 15 35.1877622905963 9430 16146 875
425 "bf" "on" "off" "uncorr" 10 100 0.5 5 10000 15 35.1871232862313 9402 16274 1019
426 "bf" "on" "off" "uncorr" 10 100 0.5 6 10000 16 35.1786440126575 9400 16342 961
427 "bf" "on" "off" "uncorr" 10 100 0.5 7 10000 13 35.1960988796499 9436 16272 881
428 "bf" "on" "off" "uncorr" 10 100 0.5 8 10000 16 35.1937216095842 9401 16257 922
429 "bf" "on" "off" "uncorr" 10 100 0.5 9 10000 17 35.2040529978778 9416 16304 1002
430 "bf" "on" "off" "uncorr" 10 100 0.5 10 10000 13 35.1616826474577 9441 16373 1011
431 "bf" "on" "off" "uncorr" 10 100 0.9 1 10000 54 36.7872552216973 9758 5144 434
432 "bf" "on" "off" "uncorr" 10 100 0.9 2 10000 55 36.7873341137231 9755 5126 408
433 "bf" "on" "off" "uncorr" 10 100 0.9 3 10000 49 36.7872552216973 9751 5320 438
434 "bf" "on" "off" "uncorr" 10 100 0.9 4 10000 54 36.7872552216973 9772 5174 463
435 "bf" "on" "off" "uncorr" 10 100 0.9 5 10000 53 36.7873341137231 9782 5305 405
436 "bf" "on" "off" "uncorr" 10 100 0.9 6 10000 54 36.7872552216973 9777 5167 406
437 "bf" "on" "off" "uncorr" 10 100 0.9 7 10000 52 36.7872552216973 9759 5220 433
438 "bf" "on" "off" "uncorr" 10 100 0.9 8 10000 57 36.7873341137231 9707 5170 459
439 "bf" "on" "off" "uncorr" 10 100 0.9 9 10000 57 36.7872552216973 9733 5441 386
440 "bf" "on" "off" "uncorr" 10 100 0.9 10 10000 51 36.7873341137231 9785 5301 419
441 "bf" "on" "off" "uncorr" 10 200 0.1 1 20000 3 0 20000 36049 0
442 "bf" "on" "off" "uncorr" 10 200 0.1 2 20000 3 0 20000 35963 0
443 "bf" "on" "off" "uncorr" 10 200 0.1 3 20000 3 0 20000 36017 0
444 "bf" "on" "off" "uncorr" 10 200 0.1 4 20000 3 0 20000 35998 0
445 "bf" "on" "off" "uncorr" 10 200 0.1 5 20000 3 0 20000 35969 0
446 "bf" "on" "off" "uncorr" 10 200 0.1 6 20000 3 0 20000 36002 0
447 "bf" "on" "off" "uncorr" 10 200 0.1 7 20000 3 0 20000 35962 0
448 "bf" "on" "off" "uncorr" 10 200 0.1 8 20000 3 0 20000 35940 0
449 "bf" "on" "off" "uncorr" 10 200 0.1 9 20000 3 0 20000 35958 0
450 "bf" "on" "off" "uncorr" 10 200 0.1 10 20000 3 0 20000 36003 0
451 "bf" "on" "off" "uncorr" 10 200 0.2 1 20000 3 0 20000 36038 0
452 "bf" "on" "off" "uncorr" 10 200 0.2 2 20000 3 0 20000 36132 0
453 "bf" "on" "off" "uncorr" 10 200 0.2 3 20000 3 0 20000 35982 0
454 "bf" "on" "off" "uncorr" 10 200 0.2 4 20000 3 0 20000 36006 0
455 "bf" "on" "off" "uncorr" 10 200 0.2 5 20000 3 0 20000 35999 0
456 "bf" "on" "off" "uncorr" 10 200 0.2 6 20000 3 0 20000 35937 0
457 "bf" "on" "off" "uncorr" 10 200 0.2 7 20000 3 0 20000 35974 0
458 "bf" "on" "off" "uncorr" 10 200 0.2 8 20000 3 0 20000 36044 0
459 "bf" "on" "off" "uncorr" 10 200 0.2 9 20000 3 0 20000 35926 0
460 "bf" "on" "off" "uncorr" 10 200 0.2 10 20000 3 0 20000 36020 0
461 "bf" "on" "off" "uncorr" 10 200 0.5 1 20000 52 35.2212292235833 18713 32666 1566
462 "bf" "on" "off" "uncorr" 10 200 0.5 2 20000 51 35.2096669730335 18632 32860 1725
463 "bf" "on" "off" "uncorr" 10 200 0.5 3 20000 50 35.2040398147969 18734 32996 1720
464 "bf" "on" "off" "uncorr" 10 200 0.5 4 20000 50 35.217357077754 18778 33047 1645
465 "bf" "on" "off" "uncorr" 10 200 0.5 5 20000 50 35.2143995799933 18764 32851 1755
466 "bf" "on" "off" "uncorr" 10 200 0.5 6 20000 60 35.2074520349738 18650 32839 1788
467 "bf" "on" "off" "uncorr" 10 200 0.5 7 20000 52 35.2240592001806 18754 32731 1761
468 "bf" "on" "off" "uncorr" 10 200 0.5 8 20000 56 35.2129157213586 18783 32875 1704
469 "bf" "on" "off" "uncorr" 10 200 0.5 9 20000 45 35.2058484985711 18791 32946 1769
470 "bf" "on" "off" "uncorr" 10 200 0.5 10 20000 45 35.2160618549353 18802 32938 1734
471 "bf" "on" "off" "uncorr" 10 200 0.9 1 20000 207 36.7873341137231 19504 10423 829
472 "bf" "on" "off" "uncorr" 10 200 0.9 2 20000 196 36.7873341137231 19598 10201 866
473 "bf" "on" "off" "uncorr" 10 200 0.9 3 20000 220 36.7873341137231 19578 10118 827
474 "bf" "on" "off" "uncorr" 10 200 0.9 4 20000 213 36.7873341137231 19569 10416 785
475 "bf" "on" "off" "uncorr" 10 200 0.9 5 20000 248 36.7873341137231 19589 10263 803
476 "bf" "on" "off" "uncorr" 10 200 0.9 6 20000 227 36.7873341137231 19565 10346 741
477 "bf" "on" "off" "uncorr" 10 200 0.9 7 20000 230 36.7873341137231 19534 10664 781
478 "bf" "on" "off" "uncorr" 10 200 0.9 8 20000 229 36.7873341137231 19559 10114 761
479 "bf" "on" "off" "uncorr" 10 200 0.9 9 20000 210 36.7873341137231 19574 9596 743
480 "bf" "on" "off" "uncorr" 10 200 0.9 10 20000 245 36.7873341137231 19549 10144 700
481 "bf" "on" "off" "scorr" 2 25 0.1 1 2500 4 36.7064287787454 1943 1849 146
482 "bf" "on" "off" "scorr" 2 25 0.1 2 2500 4 36.618912932791 1931 1909 137
483 "bf" "on" "off" "scorr" 2 25 0.1 3 2500 4 36.58986761184 1877 1853 143
484 "bf" "on" "off" "scorr" 2 25 0.1 4 2500 4 36.6382137000224 1931 1893 147
485 "bf" "on" "off" "scorr" 2 25 0.1 5 2500 4 36.6892732299273 1973 1911 154
486 "bf" "on" "off" "scorr" 2 25 0.1 6 2500 4 36.6751936370545 1914 1847 129
487 "bf" "on" "off" "scorr" 2 25 0.1 7 2500 6 36.5747233862264 1941 1969 144
488 "bf" "on" "off" "scorr" 2 25 0.1 8 2500 4 36.6486510001356 1981 1908 145
489 "bf" "on" "off" "scorr" 2 25 0.1 9 2500 4 36.6384257492408 1986 1962 134
490 "bf" "on" "off" "scorr" 2 25 0.1 10 2500 4 36.6779260479431 1971 1902 144
491 "bf" "on" "off" "scorr" 2 25 0.2 1 2500 4 36.6130795277637 1941 1823 130
492 "bf" "on" "off" "scorr" 2 25 0.2 2 2500 4 36.6066181353752 1965 1824 131
493 "bf" "on" "off" "scorr" 2 25 0.2 3 2500 4 36.5824754819198 1898 1765 101
494 "bf" "on" "off" "scorr" 2 25 0.2 4 2500 4 36.5952768285177 1915 1709 110
495 "bf" "on" "off" "scorr" 2 25 0.2 5 2500 4 36.5382745558066 1937 1823 121
496 "bf" "on" "off" "scorr" 2 25 0.2 6 2500 4 36.6158170249113 1925 1847 122
497 "bf" "on" "off" "scorr" 2 25 0.2 7 2500 4 36.6626867904205 1977 1810 127
498 "bf" "on" "off" "scorr" 2 25 0.2 8 2500 4 36.5771403515773 1915 1767 93
499 "bf" "on" "off" "scorr" 2 25 0.2 9 2500 4 36.6052159889502 1953 1806 126
500 "bf" "on" "off" "scorr" 2 25 0.2 10 2500 5 36.5039652406775 1942 1843 109
501 "bf" "on" "off" "scorr" 2 25 0.5 1 2500 4 35.9718177180859 1906 1489 59
502 "bf" "on" "off" "scorr" 2 25 0.5 2 2500 4 35.8864915373361 1930 1701 68
503 "bf" "on" "off" "scorr" 2 25 0.5 3 2500 5 36.2693721036034 1880 1582 56
504 "bf" "on" "off" "scorr" 2 25 0.5 4 2500 4 36.5494661074854 1884 1572 82
505 "bf" "on" "off" "scorr" 2 25 0.5 5 2500 4 36.6308563336156 1839 1495 61
506 "bf" "on" "off" "scorr" 2 25 0.5 6 2500 5 36.1244143799633 1852 1539 69
507 "bf" "on" "off" "scorr" 2 25 0.5 7 2500 3 36.2891150238402 1918 1645 75
508 "bf" "on" "off" "scorr" 2 25 0.5 8 2500 4 36.1484707155323 1890 1564 64
509 "bf" "on" "off" "scorr" 2 25 0.5 9 2500 4 36.1440102310185 1904 1560 69
510 "bf" "on" "off" "scorr" 2 25 0.5 10 2500 4 35.9928952244683 1869 1612 67
511 "bf" "on" "off" "scorr" 2 25 0.9 1 2500 4 35.0049971478312 1933 480 3
512 "bf" "on" "off" "scorr" 2 25 0.9 2 2500 4 35.5872354181303 1949 514 8
513 "bf" "on" "off" "scorr" 2 25 0.9 3 2500 4 35.6587573436151 1918 488 14
514 "bf" "on" "off" "scorr" 2 25 0.9 4 2500 4 35.4975578204723 1921 251 8
515 "bf" "on" "off" "scorr" 2 25 0.9 5 2500 4 35.1406510786425 1950 491 7
516 "bf" "on" "off" "scorr" 2 25 0.9 6 2500 4 35.295789053346 1933 632 11
517 "bf" "on" "off" "scorr" 2 25 0.9 7 2500 4 35.3511437364521 1934 665 10
518 "bf" "on" "off" "scorr" 2 25 0.9 8 2500 4 35.5278060826177 1959 437 8
519 "bf" "on" "off" "scorr" 2 25 0.9 9 2500 4 35.9822612727935 1919 642 15
520 "bf" "on" "off" "scorr" 2 25 0.9 10 2500 5 35.4122170606065 1930 453 6
521 "bf" "on" "off" "scorr" 2 50 0.1 1 5000 14 36.7529941597913 4046 3814 279
522 "bf" "on" "off" "scorr" 2 50 0.1 2 5000 14 36.7719871769642 4011 3781 264
523 "bf" "on" "off" "scorr" 2 50 0.1 3 5000 14 36.7664422680221 4067 3929 306
524 "bf" "on" "off" "scorr" 2 50 0.1 4 5000 15 36.7776581129819 4022 3781 266
525 "bf" "on" "off" "scorr" 2 50 0.1 5 5000 16 36.7647814969282 4060 3756 254
526 "bf" "on" "off" "scorr" 2 50 0.1 6 5000 15 36.758048546296 4022 3869 275
527 "bf" "on" "off" "scorr" 2 50 0.1 7 5000 12 36.7665446377985 3997 3713 270
528 "bf" "on" "off" "scorr" 2 50 0.1 8 5000 17 36.7714245813038 4036 3735 258
529 "bf" "on" "off" "scorr" 2 50 0.1 9 5000 14 36.7688232112443 4034 3815 253
530 "bf" "on" "off" "scorr" 2 50 0.1 10 5000 15 36.7647086100619 4038 3703 290
531 "bf" "on" "off" "scorr" 2 50 0.2 1 5000 15 36.7383054301076 3980 3689 232
532 "bf" "on" "off" "scorr" 2 50 0.2 2 5000 15 36.7553334042655 4000 3658 244
533 "bf" "on" "off" "scorr" 2 50 0.2 3 5000 14 36.769876329342 4008 3612 197
534 "bf" "on" "off" "scorr" 2 50 0.2 4 5000 14 36.7468751424175 3913 3766 242
535 "bf" "on" "off" "scorr" 2 50 0.2 5 5000 15 36.7658142057378 3989 3593 251
536 "bf" "on" "off" "scorr" 2 50 0.2 6 5000 15 36.7674325357504 3920 3553 202
537 "bf" "on" "off" "scorr" 2 50 0.2 7 5000 13 36.7539887126096 3993 3704 236
538 "bf" "on" "off" "scorr" 2 50 0.2 8 5000 16 36.7648061449759 3923 3629 251
539 "bf" "on" "off" "scorr" 2 50 0.2 9 5000 13 36.7541617921933 3908 3672 237
540 "bf" "on" "off" "scorr" 2 50 0.2 10 5000 14 36.7670499210183 4014 3689 246
541 "bf" "on" "off" "scorr" 2 50 0.5 1 5000 14 36.6870816812603 3882 3185 129
542 "bf" "on" "off" "scorr" 2 50 0.5 2 5000 15 36.6292185747109 3825 3162 125
543 "bf" "on" "off" "scorr" 2 50 0.5 3 5000 13 36.7543127620622 3897 2989 141
544 "bf" "on" "off" "scorr" 2 50 0.5 4 5000 14 36.7022000781841 3898 2955 114
545 "bf" "on" "off" "scorr" 2 50 0.5 5 5000 14 36.7091774286154 3781 3110 128
546 "bf" "on" "off" "scorr" 2 50 0.5 6 5000 14 36.679767536683 3880 3148 133
547 "bf" "on" "off" "scorr" 2 50 0.5 7 5000 14 36.718144003395 3871 2860 126
548 "bf" "on" "off" "scorr" 2 50 0.5 8 5000 16 36.6636819563398 3960 3198 142
549 "bf" "on" "off" "scorr" 2 50 0.5 9 5000 15 36.7362370542195 3871 2925 127
550 "bf" "on" "off" "scorr" 2 50 0.5 10 5000 14 36.6604837050847 3863 3095 135
551 "bf" "on" "off" "scorr" 2 50 0.9 1 5000 14 36.1940471426471 3894 1043 18
552 "bf" "on" "off" "scorr" 2 50 0.9 2 5000 15 36.3727848263838 3854 927 6
553 "bf" "on" "off" "scorr" 2 50 0.9 3 5000 14 36.1601732640388 3872 1045 12
554 "bf" "on" "off" "scorr" 2 50 0.9 4 5000 14 36.3554933317842 3901 836 9
555 "bf" "on" "off" "scorr" 2 50 0.9 5 5000 14 36.4794490553186 3889 862 18
556 "bf" "on" "off" "scorr" 2 50 0.9 6 5000 17 36.1744011767426 3860 914 12
557 "bf" "on" "off" "scorr" 2 50 0.9 7 5000 15 36.3811866221261 3899 720 15
558 "bf" "on" "off" "scorr" 2 50 0.9 8 5000 14 36.5162837773936 3888 815 16
559 "bf" "on" "off" "scorr" 2 50 0.9 9 5000 14 36.235435434225 3877 694 6
560 "bf" "on" "off" "scorr" 2 50 0.9 10 5000 16 36.3848034462988 3887 814 16
